1781619876,2
1781619881,2
1781619886,2
1781619891,2
1781619896,2
1781619901,2
1781619906,2
1781619911,2
1781619916,2
1781619921,2
1781619926,2
1781619932,2
1781619937,4
1781619942,4
1781619947,4
1781619952,4
1781619957,4
1781619962,4
1781619967,4
1781619972,4
1781619977,4
1781619982,4
1781619987,4
1781619992,4
1781619997,7
1781620002,8
1781620007,8
1781620012,8
1781620017,8
1781620022,8
1781620028,8
1781620033,8
1781620038,8
1781620043,8
1781620048,8
1781620053,8
1781620058,8
1781620063,8
1781620068,8
1781620073,8
1781620078,8
1781620083,8
1781620088,8
1781620093,8
1781620098,8
1781620103,8
1781620108,8
1781620113,8
1781620118,8
1781620123,8
1781620129,8
1781620134,8
1781620139,8
1781620144,8
1781620149,8
1781620154,8
1781620159,8
1781620164,8
1781620169,8
1781620174,8
1781620179,8
1781620184,8
1781620189,8
1781620194,8
1781620199,8
1781620204,8
1781620209,8
1781620214,8
1781620219,8
1781620225,8
1781620230,6
1781620235,6
1781620240,7
1781620245,8
1781620250,8
1781620255,8
1781620260,8
1781620265,8
1781620270,8
1781620275,8
1781620280,8
1781620285,8
1781620290,8
1781620295,8
1781620300,8
1781620305,8
1781620310,8
1781620315,8
1781620320,8
1781620325,8
1781620330,8
1781620335,8
1781620341,8
1781620346,8
1781620351,8
1781620356,8
1781620361,8
1781620366,8
1781620371,8
1781620376,8
1781620381,8
1781620386,8
1781620391,8
1781620396,8
1781620401,8
1781620406,8
1781620411,8
1781620416,8
1781620421,8
1781620426,8
1781620431,8
1781620436,8
1781620441,8
1781620446,8
1781620451,8
1781620457,8
1781620462,8
1781620467,8
1781620472,6
1781620477,4
1781620482,2
1781620487,2
1781620492,2
1781620497,2
1781620502,2
1781620507,2
1781620512,2
1781620517,2
1781620522,2
