1777439892,2
1777439897,2
1777439902,2
1777439908,2
1777439913,2
1777439918,2
1777439923,2
1777439928,2
1777439933,2
1777439938,2
1777439943,3
1777439948,3
1777439953,3
1777439958,4
1777439963,5
1777439968,5
1777439973,6
1777439978,6
1777439983,6
1777439988,7
1777439993,7
1777439999,7
1777440004,8
1777440009,8
1777440014,8
1777440019,8
1777440024,8
1777440029,8
1777440034,8
1777440039,8
1777440044,8
1777440049,8
1777440054,8
1777440059,8
1777440064,8
1777440069,8
1777440074,8
1777440079,8
1777440084,8
1777440089,8
1777440094,8
1777440099,8
1777440105,8
1777440110,8
1777440115,8
1777440120,8
1777440125,8
1777440130,8
1777440135,8
1777440140,8
1777440145,8
1777440150,8
1777440155,8
1777440160,8
1777440165,8
1777440170,8
1777440175,8
1777440180,8
1777440185,8
1777440190,8
1777440195,8
1777440200,8
1777440205,8
1777440211,6
1777440216,5
1777440221,6
1777440226,6
1777440231,7
1777440236,7
1777440241,7
1777440246,8
1777440251,10
1777440256,10
1777440261,10
1777440266,10
1777440271,10
1777440276,10
1777440281,10
1777440286,10
1777440291,10
1777440296,10
1777440301,10
1777440306,10
1777440311,10
1777440316,10
1777440321,10
1777440326,10
1777440332,10
1777440337,10
1777440342,10
1777440347,10
1777440352,10
1777440357,10
1777440362,10
1777440367,10
1777440372,10
1777440377,9
1777440382,8
1777440387,8
1777440392,8
1777440397,8
1777440402,8
1777440407,8
1777440412,8
1777440417,8
1777440422,8
1777440427,8
1777440432,8
1777440437,8
1777440442,8
1777440448,8
1777440453,6
1777440458,4
1777440463,2
1777440468,2
1777440473,2
1777440478,2
1777440483,2
1777440488,2
1777440493,2
